row_idx,phase,doe_idx,bo_idx,timestamp_py,acq_value,ELL_Z,GAMMA_TIME,WZ,WT,t_floor,SSE,SSdU,J,runtime_s,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12
1,DOE,1,,,,0.25,1.0,1.0,1.0,115.019843,13501.916225809178,0.07527478390181014,14254.66406482728,115.019843,0.11811666395515202,9.0,3.0,-0.49869739450514317,-1.3913299664855003,1.6261509787291288,1.6457056012004614,-1.9126370809972286,1.22435805760324,2.8075769003480673,1.6342469081282616,-2.5964244436472654
2,DOE,2,,,,0.25,1.0,1.0,1.0,115.019843,44274.7169974151,25.89370167477583,303211.7337451734,1525.926761,0.6116346685402095,6.0,6.0,1.060387272387743,1.58449019305408,-1.907270573079586,-0.43960762582719326,2.4332389533519745,-0.5070126168429852,-0.9680104963481426,-1.1176812574267387,0.9187035374343395
3,DOE,3,,,,0.25,1.0,1.0,1.0,115.019843,37016.4456198201,11.763095779561358,154647.40341543368,1708.508012,0.9203572842292488,11.0,2.0,-2.3785005547106266,1.0062277503311634,-0.06319400668144226,0.6857696268707514,0.6275916639715433,-2.178877031430602,-2.071629161015153,-2.7781260777264833,2.340676322579384
4,DOE,4,,,,0.25,1.0,1.0,1.0,115.019843,23817.62904002237,1.7511888582147421,41329.51762216979,481.24188200000003,0.42379219364374876,0.0,4.0,2.1799431424587965,-1.9256642516702414,0.5320714171975851,-1.7274744752794504,-1.0441206190735102,2.9395331740379333,0.16157250478863716,0.6682267170399427,-0.9883335325866938
5,DOE,5,,,,0.25,1.0,1.0,1.0,115.019843,18569.887065711333,1.4634210250080788,33204.097315792125,1429.425309,0.3218660396803171,14.0,7.0,2.5520081240683794,-2.731640540063381,2.4957014936953783,1.2689976040273905,1.3606354538351297,-2.556884927675128,-0.19772572629153728,-1.622689627110958,-0.7402360215783119
6,DOE,6,,,,0.25,1.0,1.0,1.0,115.019843,59211.54436840565,0.39127187847554756,63124.263153161126,670.97942,0.8173209388088435,3.0,2.0,-1.9830210283398628,0.28812779299914837,-2.964310023933649,-2.316109696403146,-0.28781099058687687,1.7933976128697395,2.0369377210736275,1.106530599296093,2.0244170408695936
7,DOE,7,,,,0.25,1.0,1.0,1.0,115.019843,28800.586685382383,6.390721175353597,92707.79843891834,1630.707108,0.6295683395396918,10.0,5.0,0.6765920519828796,2.3729970641434193,-1.0701082907617092,2.562174355611205,-2.655775275081396,0.13644967786967754,0.9322120416909456,2.766977934166789,0.4347683731466532
8,DOE,8,,,,0.25,1.0,1.0,1.0,39.554746,12432.933070787165,0.9554537573575246,21987.47064436241,39.554746,0.13498546947725118,6.0,0.0,-0.8590778466314077,-0.7024524863809347,1.3514968547970057,-1.3512298967689276,1.6664687097072601,-0.850963968783617,-2.8419135734438896,-0.6566726434975863,-2.143938224762678
9,DOE,9,,,,0.25,1.0,1.0,1.0,39.554746,20555.661385094812,14.921040194414479,169766.06332923958,525.181399,0.25435885244980455,13.0,5.0,-1.7994247265160084,2.127016978338361,0.12179861404001713,1.0797419920563698,1.0108276270329952,-2.6599519047886133,0.4105403982102871,-0.03017539344727993,-2.886210484430194
10,DOE,10,,,,0.25,1.0,1.0,1.0,39.554746,17022.083016234545,4.862567368743466,65647.7567036692,370.534472,0.7499609042704105,2.0,1.0,2.7363164853304625,-0.7975508160889149,-0.4031757675111294,-2.880560550838709,-0.6894390508532524,1.895637933164835,-1.8518635053187609,2.514016041532159,1.19094542786479
